Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/textarea_Descripcion""), ""No Corresponde a Negocio"")",Chrome 123.0.0.0,,,2024-04-02 15:45:28,2024-04-02 15:45:29,"0,828s",PASSED
"selectOptionByLabel(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/select_Tipo motivo""), ""Cancelación servicio"", false)",Chrome 123.0.0.0,,,2024-04-02 15:45:29,2024-04-02 15:45:30,"0,719s",PASSED
"click(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/img_Nuevo""))",Chrome 123.0.0.0,,,2024-04-02 15:45:30,2024-04-02 15:45:31,"0,626s",PASSED
delay(3),Chrome 123.0.0.0,,,2024-04-02 15:45:31,2024-04-02 15:45:34,"3,008s",PASSED
"setText(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/input_Nombre""), ""Sin Documento"")",Chrome 123.0.0.0,Motivo 15,,2024-04-02 15:45:34,2024-04-02 15:45:34,"0,846s",PASSED
"setText(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/textarea_Descripcion""), ""Sin Documento"")",Chrome 123.0.0.0,,,2024-04-02 15:45:34,2024-04-02 15:45:35,"0,787s",PASSED
"selectOptionByLabel(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/select_Tipo motivo""), ""Cancelación servicio"", false)",Chrome 123.0.0.0,,,2024-04-02 15:45:35,2024-04-02 15:45:36,"0,714s",PASSED
"click(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/img_Nuevo""))",Chrome 123.0.0.0,,,2024-04-02 15:45:36,2024-04-02 15:45:37,"0,664s",PASSED
delay(3),Chrome 123.0.0.0,,,2024-04-02 15:45:37,2024-04-02 15:45:40,"3,005s",PASSED
"setText(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/input_Nombre""), ""Tramitador"")",Chrome 123.0.0.0,Motivo 16,,2024-04-02 15:45:40,2024-04-02 15:45:40,"0,830s",PASSED
"setText(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/textarea_Descripcion""), ""Tramitador"")",Chrome 123.0.0.0,,,2024-04-02 15:45:40,2024-04-02 15:45:41,"0,809s",PASSED
"selectOptionByLabel(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/select_Tipo motivo""), ""Cancelación servicio"", false)",Chrome 123.0.0.0,,,2024-04-02 15:45:41,2024-04-02 15:45:42,"0,673s",PASSED
"click(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/img_Nuevo""))",Chrome 123.0.0.0,,,2024-04-02 15:45:42,2024-04-02 15:45:43,"0,786s",PASSED
delay(3),Chrome 123.0.0.0,,,2024-04-02 15:45:43,2024-04-02 15:45:46,"3,002s",PASSED
"setText(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/input_Nombre""), ""Caída de ERP"")",Chrome 123.0.0.0,Motivo 17,,2024-04-02 15:45:46,2024-04-02 15:45:47,"0,845s",PASSED
"setText(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/textarea_Descripcion""), ""Caída de ERP"")",Chrome 123.0.0.0,,,2024-04-02 15:45:47,2024-04-02 15:45:47,"0,833s",PASSED
"selectOptionByLabel(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/select_Tipo motivo""), ""Cancelación servicio"", false)",Chrome 123.0.0.0,,,2024-04-02 15:45:47,2024-04-02 15:45:48,"0,681s",PASSED
"click(findTestObject(""WIZARD/3Infraestructura/7Motivos/Motivos/span_Motivos(1)/img_Nuevo""))",Chrome 123.0.0.0,,,2024-04-02 15:45:48,2024-04-02 15:45:49,"0,654s",PASSED
delay(3),Chrome 123.0.0.0,,,2024-04-02 15:45:49,2024-04-02 15:45:52,"3,017s",PASSED
takeFullPageScreenshot(),Chrome 123.0.0.0,,,2024-04-02 15:45:52,2024-04-02 15:45:53,"1,028s",PASSED
delay(3),Chrome 123.0.0.0,,,2024-04-02 15:45:53,2024-04-02 15:45:56,"3,003s",PASSED
Start listener action : sampleAfterTestCase,Chrome 123.0.0.0,,,2024-04-02 15:45:56,2024-04-02 15:45:56,"0,000s",PASSED
